Column1;page_number;position;result_type;title;link;result_id;publication_info_summary;snippet;cited_by_count;cited_by_link;cited_by_id;total_versions;all_versions_link;all_versions_id;file_format;file_title;file_link
4612;15;5;Pdf;Prediction of Location of High Energy Shower Cores using Artificial Neural Networks;https://www.researchgate.net/profile/Kandarpa-Sarma/publication/252067750_Prediction_of_high_energy_particle_shower_sizes_and_core_location_using_artificial_neural_networks/links/0c9605382d3ad0badf000000/Prediction-of-high-energy-particle-shower-sizes-and-core-location-using-artificial-neural-networks.pdf;3MrvrpIaHF8J;G Devi, KK Sarma, P Datta… - International Journal of …, 2011 - researchgate.net;… EAS without known primary and energy. The present work discusses the formulation and working of an ANN based system for prediction of EAS event location in the range 10 …;3.0;https://scholar.google.com/scholar?cites=6853381950253550300&as_sdt=5,33&sciodt=0,33&hl=en&num=20;6853381950253550300;3.0;https://scholar.google.com/scholar?cluster=6853381950253550300&hl=en&num=20&as_sdt=0,33&as_vis=1;6853381950253550300;PDF;researchgate.net;https://www.researchgate.net/profile/Kandarpa-Sarma/publication/252067750_Prediction_of_high_energy_particle_shower_sizes_and_core_location_using_artificial_neural_networks/links/0c9605382d3ad0badf000000/Prediction-of-high-energy-particle-shower-sizes-and-core-location-using-artificial-neural-networks.pdf
4613;15;6;;Convolutional neural networks predict the linear energy transfer for proton-beam radiotherapy of patients with brain tumours;https://openreview.net/forum?id=ue4_3NG344g;sXV6BAp1vKQJ;S Starke, J Eulitz, A Zwanenburg… - Medical Imaging with …, 2022 - openreview.net;… of three-dimensional convolutional neural networks (CNN) for … UNet with mean absolute error loss to predict the voxel-wise dose-… the clinically more relevant prediction of normal-tissue …;;{};{};;{};{};PDF;openreview.net;https://openreview.net/pdf?id=ue4_3NG344g
4614;15;7;Pdf;Predicting tanker main engine power using regression analysis and artificial neural networks;https://sigma.yildiz.edu.tr/storage/upload/pdfs/1681717380-en.pdf;20k4FJ9FPrUJ;U GUNES, V BASHAN, I OZSARI, AS KARAKURT - Sigma, 2023 - sigma.yildiz.edu.tr;… The results supplied using artificial neural networks and regressions show good relevance to … Physics-based shaft power prediction for large merchant ships using neural networks. …;;{};{};2.0;https://scholar.google.com/scholar?cluster=13059952518962366939&hl=en&num=20&as_sdt=0,33&as_vis=1;13059952518962366939;PDF;yildiz.edu.tr;https://sigma.yildiz.edu.tr/storage/upload/pdfs/1681717380-en.pdf
4615;15;8;;Implementation of artificial neural networks performing basic logic operations on microcontroller with ultralow power consumption;https://ieeexplore.ieee.org/abstract/document/8109548/;vKA4agULDMsJ;AK Grineva, II Zhukovskii… - 2017 IEEE II International …, 2017 - ieeexplore.ieee.org;… Below is a description of implementation of these artificial neural networks on a … an ultra-low power consumption device. Implementation of artificial neural networks on such an element …;3.0;https://scholar.google.com/scholar?cites=14631081407304736956&as_sdt=5,33&sciodt=0,33&hl=en&num=20;14631081407304736956;2.0;https://scholar.google.com/scholar?cluster=14631081407304736956&hl=en&num=20&as_sdt=0,33&as_vis=1;14631081407304736956;;;
4616;15;9;;The Power Consumption Model of Chiller with Elman Neural Networks for On-line Prediction and Control;https://link.springer.com/chapter/10.1007/978-981-13-6733-5_26;oANOaM12g1oJ;Z Jia, T Zhao - Advancements in Smart City and Intelligent Building …, 2019 - Springer;… to predict the chiller performance. Based on the above discussion, this paper attempts to predict the power consumption … on the online prediction of the power consumption of a chiller in …;2.0;https://scholar.google.com/scholar?cites=6522187309952926624&as_sdt=5,33&sciodt=0,33&hl=en&num=20;6522187309952926624;4.0;https://scholar.google.com/scholar?cluster=6522187309952926624&hl=en&num=20&as_sdt=0,33&as_vis=1;6522187309952926624;PDF;researchgate.net;https://www.researchgate.net/profile/Tianyi-Zhao-14/publication/332197304_The_Power_Consumption_Model_of_Chiller_with_Elman_Neural_Networks_for_On-line_Prediction_and_Control/links/5d187b95458515c11c02eb5b/The-Power-Consumption-Model-of-Chiller-with-Elman-Neural-Networks-for-On-line-Prediction-and-Control.pdf
4617;15;10;;Prediction of transformer temperature for energy distribution smart grids using recursive neural networks;https://inis.iaea.org/search/search.aspx?orig_q=RN:52034261;B3eXauJqiRwJ;FJ Martínez-Murcia, J Ramírez, F Segovia… - … 2019. Proceedings of …, 2019 - inis.iaea.org;… distribution of energy. In this work we propose a transformer temperature prediction system based … to predict the transformer temperature in the next 100 minutes. The system is able to …;3.0;https://scholar.google.com/scholar?cites=2056292225554806535&as_sdt=5,33&sciodt=0,33&hl=en&num=20;2056292225554806535;;{};{};;;
4619;15;12;Pdf;Forecasting the effect of renewable energy consumption on economic welfare: using artificial neural networks;https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=1182fea96da1508b6cf833018ef79a941a4074e0;1QVbH6aWlgIJ;E Naeimi, MH Askariazad… - International Journal of …, 2015 - Citeseer;… between energy consumption and GDP. Some of them find that energy consumption … economic growth determines energy consumption, others that energy consumption and GDP are …;2.0;https://scholar.google.com/scholar?cites=186502074817250773&as_sdt=5,33&sciodt=0,33&hl=en&num=20;186502074817250773;2.0;https://scholar.google.com/scholar?cluster=186502074817250773&hl=en&num=20&as_sdt=0,33&as_vis=1;186502074817250773;PDF;psu.edu;https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=1182fea96da1508b6cf833018ef79a941a4074e0
4620;15;13;;Long Term Forecasting of Electrical Energy Consumption for Iran Based on Optimized Artificial Neural Networks and Socio-Economic Indicators Data;https://ieeexplore.ieee.org/abstract/document/10135403/;QFNuF0BaMD4J;SN Fard, MM Ardehali - … Electrical Energy Consumption (OEEC …, 2023 - ieeexplore.ieee.org;… energy consumption (EEC) of Iran from 2023 to 2050 based on the historical data from 1967 to 2022. To meet the objective, first, the total energy … of energy and total energy consumption …;;{};{};;{};{};;;
4621;15;14;;Enhancing Adversarial Attacks on Single-Layer NVM Crossbar-Based Neural Networks with Power Consumption Information;https://ieeexplore.ieee.org/abstract/document/9908114/;yY3B5E2LkbMJ;C Merkel - 2022 IEEE 35th International System-on-Chip …, 2022 - ieeexplore.ieee.org;… In particular, we explore the utility of power consumption information for … neural networks. Our results from experiments with MNIST and CIFAR-10 datasets show that power consumption …;;{};{};4.0;https://scholar.google.com/scholar?cluster=12939276371078778313&hl=en&num=20&as_sdt=0,33&as_vis=1;12939276371078778313;PDF;arxiv.org;https://arxiv.org/pdf/2207.02764
4622;15;15;;Modelling of Turkey's Energy Consumption Using Artificial Neural Networks;https://www.scientific.net/AEF.44.73;8BqSJG_aJHoJ;N ?i?man, MA Sofuo?lu, N Aras… - Advanced Engineering …, 2022 - Trans Tech Publ;… supply have become main energy policy priorities for many countries [1]. Many studies in the literature predict energy consumption by using different energy consumption prediction …;;{};{};2.0;https://scholar.google.com/scholar?cluster=8801399742678571760&hl=en&num=20&as_sdt=0,33&as_vis=1;8801399742678571760;;;
4623;15;16;Html;Using neural networks for simulating and predicting core-end temperatures in electrical generators: power uprate application;https://www.scirp.org/html/1-1560143_53751.htm;tvbuRX_2t48J;CJG Moreno - World Journal of Engineering and Technology, 2015 - scirp.org;… specifically neural networks. The model was successfully applied to estimate temperatures associated to 108% power and used to extrapolate temperature values for a power uprate to …;2.0;https://scholar.google.com/scholar?cites=10356016894656313014&as_sdt=5,33&sciodt=0,33&hl=en&num=20;10356016894656313014;7.0;https://scholar.google.com/scholar?cluster=10356016894656313014&hl=en&num=20&as_sdt=0,33&as_vis=1;10356016894656313014;HTML;scirp.org;https://www.scirp.org/html/1-1560143_53751.htm
4625;15;18;;Artificial neural networks model for predicting oxygen content in flue gas of power plant;https://ieeexplore.ieee.org/abstract/document/7978732/;Z66Mie4BqfAJ;Z Tang, H Zhang, H Yang - 2017 29th Chinese Control And …, 2017 - ieeexplore.ieee.org;… for predicting oxygen content in flue gas. The data is collected from the historical data of some power plant. … Krishnaiah, Artificial neural networks model for predicting wall temperature of …;2.0;https://scholar.google.com/scholar?cites=17341393964188348007&as_sdt=5,33&sciodt=0,33&hl=en&num=20;17341393964188348007;;{};{};;;
4627;15;20;Pdf;Application of artificial neural networks in evaluation and identification of electrical loss in transformers according to the energy consumption;https://www.researchgate.net/profile/Andre-Souza-15/publication/255631428_Application_of_Artificial_Neural_Networks_in_Evaluation_and_Identification_of_Electrical_Loss_in_Transformers_According_to_the_Energy_Consumption/links/5593fd9708ae1e9cb42afbba/Application-of-Artificial-Neural-Networks-in-Evaluation-and-Identification-of-Electrical-Loss-in-Transformers-According-to-the-Energy-Consumption.pdf;8H1q4DQs9DAJ;AN de Souza, JAC Ulson, IN da Silva… - … NNA-FS-EC, 2002 - researchgate.net;… In this paper, artificial neural networks of the type Multilayer Perceptron has been used to map the relationship among the electrical loss of the transformers in relation to the several …;2.0;https://scholar.google.com/scholar?cites=3527493013752937968&as_sdt=5,33&sciodt=0,33&hl=en&num=20;3527493013752937968;3.0;https://scholar.google.com/scholar?cluster=3527493013752937968&hl=en&num=20&as_sdt=0,33&as_vis=1;3527493013752937968;PDF;researchgate.net;https://www.researchgate.net/profile/Andre-Souza-15/publication/255631428_Application_of_Artificial_Neural_Networks_in_Evaluation_and_Identification_of_Electrical_Loss_in_Transformers_According_to_the_Energy_Consumption/links/5593fd9708ae1e9cb42afbba/Application-of-Artificial-Neural-Networks-in-Evaluation-and-Identification-of-Electrical-Loss-in-Transformers-According-to-the-Energy-Consumption.pdf
4628;16;1;;Neural networks for predicting depth of anesthesia from auditory evoked potentials: A comparison of the wavelet transform with autoregressive modeling and power …;https://ieeexplore.ieee.org/abstract/document/575368/;d3K2OsoPJ3kJ;A Nayak, MS Roy, RJ Roy - … of the Engineering in Medicine and …, 1995 - ieeexplore.ieee.org;Three neural network (NN) models were used to compare the depth of anesthesia prediction performance of the wavelet transform (WT) with power spectrum and autoregressive …;4.0;https://scholar.google.com/scholar?cites=8729963763923841655&as_sdt=5,33&sciodt=0,33&hl=en&num=20;8729963763923841655;;{};{};;;
4629;16;2;;Predicting energy Ccnsumption using artificial neural networks: a case study of the UAE;http://siba-ese.unisalento.it/index.php/ejasa/article/view/17310;GdQbg281OeIJ;SF Eletter, GA El Refae, AK Belarbic… - Electronic Journal of …, 2018 - siba-ese.unisalento.it;… to predict energy consumption in … predicting energy consumption in the UAE. This was accomplished using an artificial neural network (ANN) along with historical energy consumption …;1.0;https://scholar.google.com/scholar?cites=16301119079301501977&as_sdt=5,33&sciodt=0,33&hl=en&num=20;16301119079301501977;6.0;https://scholar.google.com/scholar?cluster=16301119079301501977&hl=en&num=20&as_sdt=0,33&as_vis=1;16301119079301501977;PDF;unisalento.it;http://siba-ese.unisalento.it/index.php/ejasa/article/viewFile/17310/16320
4630;16;3;;Uncertainity in Renewable Energy Time Series Prediction using Neural Networks;https://www.diva-portal.org/smash/record.jsf?pid=diva2:1525851;fr1rRmvllRUJ;P Aupke - 2021 - diva-portal.org;… need for predicting the weather and the corresponding supply of renewable energy with it, is crucial. This chapter concludes the research in the field of predicting the energy outcome of …;1.0;https://scholar.google.com/scholar?cites=1555401495232101758&as_sdt=5,33&sciodt=0,33&hl=en&num=20;1555401495232101758;;{};{};PDF;diva-portal.org;https://www.diva-portal.org/smash/get/diva2:1525851/FULLTEXT01.pdf
4631;16;4;;Prediction of humidification power in textile-spinning mills using functional and neural networks;https://ascelibrary.org/doi/abs/10.1061/(ASCE)0733-9402(2003)129:1(2);Bm3J0CAJmJ0J;S Rajasekaran, R Prakasam… - Journal of energy …, 2003 - ascelibrary.org;… architecture is successfully applied to predict power required for the humidification plants. … as a powerful alternative to neural networks. Unlike neural networks, FNs use domain knowl…;3.0;https://scholar.google.com/scholar?cites=11355836496961170694&as_sdt=5,33&sciodt=0,33&hl=en&num=20;11355836496961170694;5.0;https://scholar.google.com/scholar?cluster=11355836496961170694&hl=en&num=20&as_sdt=0,33&as_vis=1;11355836496961170694;;;
4632;16;5;;Artificial Neural Networks to Analyze Energy Consumption and Temperature of UAV On-Board Computers Executing Algorithms for Object Detection;https://link.springer.com/chapter/10.1007/978-3-031-21689-3_37;TuwUZB0z8UwJ;R de Sousa Maximiano, VA de Santiago Júnior… - Intelligent Systems: 11th …, 2022 - Springer;… -board computer of a UAV, demand greater energy consumption, and also the magnitude of this … In this article, we aim to estimate energy consumption and predict the temperature of a …;;{};{};2.0;https://scholar.google.com/scholar?cluster=5544268817595952206&hl=en&num=20&as_sdt=0,33&as_vis=1;5544268817595952206;;;
4633;16;6;;Prediction of water chemical properties in the cycle of a coal power plant using artificial neural networks;https://ieeexplore.ieee.org/abstract/document/687163/;DwrQS0M9RscJ;D Saez, MA Sanz-Bobi… - … on Neural Networks …, 1998 - ieeexplore.ieee.org;… based on neural networks for the construction of non linear models, being able to predict the … The identification methodology based on neural networks described, consists in data …;2.0;https://scholar.google.com/scholar?cites=14359231821161433615&as_sdt=5,33&sciodt=0,33&hl=en&num=20;14359231821161433615;;{};{};;;
4634;16;7;;Prediction of energy consumption in the leadwell v-40 it CNC machining center through artificial neural networks;https://www.aseestant.ceon.rs/index.php/jaes/article/view/30826;cE0fB5i4-7EJ;MAR Cabal, JGA Marín, JSR Florez - Journal of Applied …, 2022 - aseestant.ceon.rs;… of neural networks and optimization algorithms for modeling and prediction of consumption … The present work used artificial neural networks (ANN) to predict the energy consumption of …;;{};{};6.0;https://scholar.google.com/scholar?cluster=12825047326961651056&hl=en&num=20&as_sdt=0,33&as_vis=1;12825047326961651056;PDF;ceon.rs;https://www.aseestant.ceon.rs/index.php/jaes/article/download/30826/19003
4635;16;8;;Output power prediction of combined cycle power plant using logic-based tree structured fuzzy neural networks;https://aip.scitation.org/doi/abs/10.1063/1.5100436;J9oWWEgMah0J;CW Han - AIP Conference Proceedings, 2019 - aip.scitation.org;… technique to predict the output power of combined cycle power plant. … fuzzy neural networks are considered to predict the output power. Tree architectures of fuzzy neural networks have …;1.0;https://scholar.google.com/scholar?cites=2119520079486310951&as_sdt=5,33&sciodt=0,33&hl=en&num=20;2119520079486310951;4.0;https://scholar.google.com/scholar?cluster=2119520079486310951&hl=en&num=20&as_sdt=0,33&as_vis=1;2119520079486310951;;;
4636;16;9;;Recurrent neural networks-gated recurrent unit for behaviour analysis and prediction modelling to trigger high energy-consumption alert;https://ieeexplore.ieee.org/abstract/document/8906493/;RnhGrtIXLiQJ;NM Saleh, N Zaini, MFA Latip - 2019 IEEE 9th International …, 2019 - ieeexplore.ieee.org;… on GRU that can predict and forecast big data for energy consumption behaviour for a particular locality. In addition to that, as some users do not realise that they use more energy than …;1.0;https://scholar.google.com/scholar?cites=2607047427928520774&as_sdt=5,33&sciodt=0,33&hl=en&num=20;2607047427928520774;;{};{};;;
4637;16;10;;The usage of neural networks and time series in pattern recognition and forecasting of power consumption profiles;https://ieeexplore.ieee.org/abstract/document/1489724/;EXL_RcTiS4oJ;H Torres, OG Duarte, GA Cajamarca… - IEEE Power …, 2005 - ieeexplore.ieee.org;… neural networks. According to results obtained in this work, times series and neural networks … In comparison, neural networks model allows to analyze several problems with the same …;2.0;https://scholar.google.com/scholar?cites=9965307933103190545&as_sdt=5,33&sciodt=0,33&hl=en&num=20;9965307933103190545;3.0;https://scholar.google.com/scholar?cluster=9965307933103190545&hl=en&num=20&as_sdt=0,33&as_vis=1;9965307933103190545;PDF;academia.edu;https://www.academia.edu/download/71714371/The_usage_of_neural_networks_and_time_se20211007-21406-58dy10.pdf
4638;16;11;;Long-and Short-Term Approaches for Power Consumption Prediction Using Neural Networks;https://link.springer.com/chapter/10.1007/978-3-030-56219-9_15;zv1sV5qVZGoJ;JC Morales, S Moreno, C Bailón, H Pomares… - Theory and Applications …, 2020 - Springer;… of power consumption prediction, approaching both short-term and long-term prediction problems using neural networks. … For short-term prediction, a modified LSTM network based on …;;{};{};5.0;https://scholar.google.com/scholar?cluster=7666416955815689678&hl=en&num=20&as_sdt=0,33&as_vis=1;7666416955815689678;PDF;researchgate.net;https://www.researchgate.net/profile/Firas-Mohana-2/publication/366001873_Applying_Diebold-Mariano_Test_for_Performance_Evaluation_Between_Individual_and_Hybrid_Time-Series_Models_for_Modeling_Bivariate_Time-Series_Data_and_Forecasting_the_Unemployment_Rate_in_the_USA/links/638d1e872c563722f23c58c9/Applying-Diebold-Mariano-Test-for-Performance-Evaluation-Between-Individual-and-Hybrid-Time-Series-Models-for-Modeling-Bivariate-Time-Series-Data-and-Forecasting-the-Unemployment-Rate-in-the-USA.pdf#page=221
4639;16;12;;Prediction of Energy Gaps in Graphene—Hexagonal Boron Nitride Nanoflakes Using Artificial Neural Networks;https://link.springer.com/chapter/10.1007/978-3-030-37790-8_11;_qEYI8tc4IAJ;TL Mitran, GA Nemnes - Theory and Simulation in Physics for Materials …, 2020 - Springer;… on artificial neural networks (ANNs), was used to predict the HOMO-LUMO energy gap in … The trained ANNs prove to be computationally efficient at determining the energy gap with …;1.0;https://scholar.google.com/scholar?cites=9286524459174896126&as_sdt=5,33&sciodt=0,33&hl=en&num=20;9286524459174896126;2.0;https://scholar.google.com/scholar?cluster=9286524459174896126&hl=en&num=20&as_sdt=0,33&as_vis=1;9286524459174896126;;;
4640;16;13;;Convolutional Neural Networks-based plant disease detection implemented on low-power consumption device;https://ieeexplore.ieee.org/abstract/document/9668160/;lE1OC1i6ALIJ;EAH Mora, V González-Huitrón… - … Meeting on Power …, 2021 - ieeexplore.ieee.org;… advantages: Convolutional Neural Networks do not require … predictions regarding the classes we want to predict, and they carry a … model for the job of predicting diseases of the different …;1.0;https://scholar.google.com/scholar?cites=12826456626060742036&as_sdt=5,33&sciodt=0,33&hl=en&num=20;12826456626060742036;;{};{};;;
4641;16;14;;Predicting Energy Price Volatility Using Hybrid Artificial Neural Networks with GARCH-Type Models;https://link.springer.com/chapter/10.1007/978-3-030-98018-4_26;GTAcgNwBxtEJ;P Rakpho, W Yamaka, R Phadkantha - Integrated Uncertainty in …, 2022 - Springer;… energy price volatility forecasts for crude oil, ethanol, and natural gas. Several hybrid Artificial Neural Networks … increase in the hybrid models’ predictive power. In our investigation, both …;;{};{};5.0;https://scholar.google.com/scholar?cluster=15115771245869412377&hl=en&num=20&as_sdt=0,33&as_vis=1;15115771245869412377;;;
4642;16;15;;Predicting the perforation capability of Kinetic Energy Projectiles using artificial neural networks;https://ieeexplore.ieee.org/abstract/document/7011842/;4J6pL3P1q2YJ;JR Auten, RJ Hammell - 2014 IEEE Symposium on …, 2014 - ieeexplore.ieee.org;… to predict the terminal ballistics of Kinetic Energy Projectiles (KEPs). After prediction perforation has been achieved, the next step will be to develop an ANN that can predict the residual …;2.0;https://scholar.google.com/scholar?cites=7398276687955861216&as_sdt=5,33&sciodt=0,33&hl=en&num=20;7398276687955861216;2.0;https://scholar.google.com/scholar?cluster=7398276687955861216&hl=en&num=20&as_sdt=0,33&as_vis=1;7398276687955861216;;;
4643;16;16;;Prediction of Vibration in the Discharge Ring of a River Type Hydroelectric Power Plant with Bulb Turbine Using Artificial Neural Networks and Support Vector …;https://hrcak.srce.hr/clanak/408403;SujnpwAYuYIJ;AE Oral, OE Akay - Tehni?ki vjesnik, 2022 - hrcak.srce.hr;"… , a vibration prediction model was created with artificial neural networks and support vector … power plant; artificial neural networks and support vector machine were created to predict …";;{};{};4.0;https://scholar.google.com/scholar?cluster=9419586486718163018&hl=en&num=20&as_sdt=0,33&as_vis=1;9419586486718163018;PDF;srce.hr;https://hrcak.srce.hr/file/408403
4644;16;17;;Prediction of energy generation target of hydropower plants using artificial neural networks;https://www.sciencedirect.com/science/article/pii/B9780323912280000057;5WcuIA5VTR4J;K Kumar, G Saini, N Kumar, MS Kaiser… - … by Artificial Intelligence …, 2022 - Elsevier;… Various neural networks were used in this study to train and forecast energy generation. A … Feed-forward neural networks (FFNNs) are used in the present analysis. The statistics of the …;1.0;https://scholar.google.com/scholar?cites=2183494913502373861&as_sdt=5,33&sciodt=0,33&hl=en&num=20;2183494913502373861;4.0;https://scholar.google.com/scholar?cluster=2183494913502373861&hl=en&num=20&as_sdt=0,33&as_vis=1;2183494913502373861;PDF;researchgate.net;https://www.researchgate.net/profile/Gaurav-Saini-11/publication/359454320_Prediction_of_energy_generation_target_of_hydropower_plants_using_artificial_neural_networks/links/640570dd0d98a97717e085af/Prediction-of-energy-generation-target-of-hydropower-plants-using-artificial-neural-networks.pdf
4646;16;19;;Facility Power Usage Prediction with Artificial Neural Networks;https://digitalcommons.calpoly.edu/theses/135/;8Mcw8SqGuBYJ;S Wan - 2009 - digitalcommons.calpoly.edu;… When compared with traditional methods for building power consumption prediction, artificial neural networks are more reliable, provide faster learning time with increased …;1.0;https://scholar.google.com/scholar?cites=1637205983542429680&as_sdt=5,33&sciodt=0,33&hl=en&num=20;1637205983542429680;6.0;https://scholar.google.com/scholar?cluster=1637205983542429680&hl=en&num=20&as_sdt=0,33&as_vis=1;1637205983542429680;PDF;calpoly.edu;https://digitalcommons.calpoly.edu/cgi/viewcontent.cgi?article=1148&context=theses
4647;16;20;Pdf;Predicting the terminal ballistics of kinetic energy projectiles using artificial neural networks;http://jisar.org/2014-7/n1/JISARv7n1p23.pdf;xmhKoYnqrrcJ;JR Auten, RJ Hammell II - Journal of Information Systems Applied …, 2014 - jisar.org;… of artificial neural networks to the prediction of the terminal ballistics of kinetic energy … to other terminal ballistic models for kinetic energy projectiles. An improvement in overall analysis …;2.0;https://scholar.google.com/scholar?cites=13235774231725893830&as_sdt=5,33&sciodt=0,33&hl=en&num=20;13235774231725893830;9.0;https://scholar.google.com/scholar?cluster=13235774231725893830&hl=en&num=20&as_sdt=0,33&as_vis=1;13235774231725893830;PDF;jisar.org;http://jisar.org/2014-7/n1/JISARv7n1p23.pdf
4648;17;1;;The use of neural networks in understanding and predicting oxidation and corrosion behaviour in advanced energy conversion systems;https://www.tandfonline.com/doi/abs/10.3184/096034007X278347;ZgRvKaCf_TIJ;S Osgerby, AT Fry - Materials at High Temperatures, 2007 - Taylor & Francis;… Consequently predictive modelling of this behaviour is challenging and requires mechanistic understanding, simplification of the problem or lots of computing power. Neural networks …;2.0;https://scholar.google.com/scholar?cites=3674268381242917990&as_sdt=5,33&sciodt=0,33&hl=en&num=20;3674268381242917990;4.0;https://scholar.google.com/scholar?cluster=3674268381242917990&hl=en&num=20&as_sdt=0,33&as_vis=1;3674268381242917990;;;
4649;17;2;;Predicting the Total Energy Potential for Different Plant Species Using Artificial Neural Networks;https://ieeexplore.ieee.org/abstract/document/9400697/;1q13yM-6SfEJ;S ?ur?i?, M Blagojevi?… - 2021 20th International …, 2021 - ieeexplore.ieee.org;… wood and plant biomass for energy purposes, as well as for … of artificial neural networks in predicting the energy potential … use of neural networks in the analysis of the energy potential …;;{};{};;{};{};;;
4650;17;3;;Prediction pv power based on artificial neural networks;https://link.springer.com/chapter/10.1007/978-3-030-04789-4_13;WPOYnMTMHTwJ;L Miloudi, D Acheli, S Mekhilef - Renewable Energy for Smart and …, 2019 - Springer;… the power delivered by a multicrystals solar photovoltaic module based on artificial neural networks. … , the statistical R 2 -value obtained is about 0.96 to predict this important parameter. …;1.0;https://scholar.google.com/scholar?cites=4331843561413210968&as_sdt=5,33&sciodt=0,33&hl=en&num=20;4331843561413210968;;{};{};;;
4651;17;4;;Prediction of Renewable Energy Consumption in Turkey Using Artificial Neural Networks;https://books.google.com/books?hl=en&lr=&id=18jqDQAAQBAJ&oi=fnd&pg=PA34&dq=(%22neural+networks%22)+%2B+(consumption%7Cpredict%7Cprediction%7Cpredicting)+%2B+(energy%7Cpower%7C%22environmental+impact%22%7C%22carbon+footprint%22%7C%22carbon+emissions%22%7C%22carbon+impact%22)+-wind+-building+-buildings+-vehicles+-homes+-ships+-solar+-photovoltaic+-vehicle&ots=qYbAZukX2a&sig=8jVDhh6OY-tnxBWMGSuTtde0x-k;lZOzhJxLxzYJ;AA Selam, AK Atalay, MÖA Akan - Engineering Approaches on …, 2016 - books.google.com;… is to predict the renewable energy consumption in Turkey using Artificial Neural Networks (… characteristics with biological neural networks, have been developed as “generalizations of …;1.0;https://scholar.google.com/scholar?cites=3947206734026871701&as_sdt=5,33&sciodt=0,33&hl=en&num=20;3947206734026871701;;{};{};;;
4652;17;5;;Prediction of the electrical load of the power system using neural networks;https://www.e3s-conferences.org/articles/e3sconf/abs/2019/50/e3sconf_ses18_05026/e3sconf_ses18_05026.html;j7Tcwb0Irp8J;DI Nabiullin, RN Balobanov - E3S Web of Conferences, 2019 - e3s-conferences.org;… Prediction of power consumption and the … energy objects. Also distinguished expert systems: intelligent logical control systems and intelligent controllers [1]. Artificial neural networks are …;1.0;https://scholar.google.com/scholar?cites=11506143709072503951&as_sdt=5,33&sciodt=0,33&hl=en&num=20;11506143709072503951;3.0;https://scholar.google.com/scholar?cluster=11506143709072503951&hl=en&num=20&as_sdt=0,33&as_vis=1;11506143709072503951;PDF;e3s-conferences.org;https://www.e3s-conferences.org/articles/e3sconf/pdf/2019/50/e3sconf_ses18_05026.pdf
4653;17;6;Pdf;Modeling and forecasting of energy consumption in food and processing industry using artificial neural networks;http://jcp.modares.ac.ir/article-15-5580-en.pdf;kIeov-G__4YJ;BH Samani, H Hourijafari - Modares Mechanical Engineering, 2015 - jcp.modares.ac.ir;… in this study, modeling of required energy for food industries sector was investigated. Modeling of energy consumption was performed using artificial neural networks. In the first step, the …;1.0;https://scholar.google.com/scholar?cites=9727704696447600528&as_sdt=5,33&sciodt=0,33&hl=en&num=20;9727704696447600528;74.0;https://scholar.google.com/scholar?cluster=9727704696447600528&hl=en&num=20&as_sdt=0,33&as_vis=1;9727704696447600528;PDF;modares.ac.ir;http://jcp.modares.ac.ir/article-15-5580-en.pdf
4654;17;7;;Forecasting energy consumption: Fundamental modeling using classical statistics and neural networks;https://link.springer.com/chapter/10.1007/978-3-642-80117-4_49;SXqTKI-A_0EJ;M Klaus, H Rehkugler, C Hüsselmann - Operations Research Proceedings …, 1996 - Springer;… [2] have been used for energy forecasts. especially in the … methods as well as neural networks to develop one to five day … a strong influence on gas consumption. This suggests the use …;1.0;https://scholar.google.com/scholar?cites=4755661083875965513&as_sdt=5,33&sciodt=0,33&hl=en&num=20;4755661083875965513;;{};{};;;
4655;17;8;Pdf;Prediction of electrical energy consumption through recurrent neural networks;https://www.researchgate.net/profile/Javier-Saenz-Leguizamon-2/publication/364494384_Prediction_of_electrical_energy_consumption_through_recurrent_neural_networks/links/6351fcc512cbac6a3ede928c/Prediction-of-electrical-energy-consumption-through-recurrent-neural-networks.pdf;UOnjCv_PICkJ;OD Díaz-Castillo, AE Puerto-Lara… - 2021 - researchgate.net;… systems to model and predict electricity consumption. This article presents a prediction model based on recurrent neural networks (RNN) for the prediction of electricity consumption, …;1.0;https://scholar.google.com/scholar?cites=2963597249116105040&as_sdt=5,33&sciodt=0,33&hl=en&num=20;2963597249116105040;4.0;https://scholar.google.com/scholar?cluster=2963597249116105040&hl=en&num=20&as_sdt=0,33&as_vis=1;2963597249116105040;PDF;researchgate.net;https://www.researchgate.net/profile/Javier-Saenz-Leguizamon-2/publication/364494384_Prediction_of_electrical_energy_consumption_through_recurrent_neural_networks/links/6351fcc512cbac6a3ede928c/Prediction-of-electrical-energy-consumption-through-recurrent-neural-networks.pdf
4656;17;9;;Prediction of Air Conditioning Energy Consumption Based on BP Neural Networks with an Each-Column Optimization Synthesis Algorithm;https://ieeexplore.ieee.org/abstract/document/9516077/;_kjG6lDY9GEJ;D Cai, P Duan, J Li - 2021 IEEE 16th Conference on Industrial …, 2021 - ieeexplore.ieee.org;… Therefore, this paper uses BP neural networks in combination with optimization algorithms to optimize the updating ofthe weights and thresholds via BP to determine more appropriate …;;{};{};;{};{};;;
